24,"[0, 2638.7745881286733, 2526.677647946564]","[1, 2490.185606834845, 2612.7520246179197]","[2, 2494.008717690683, 2452.429402094394]","[3, 2480.664906452956, 2436.033267559256]","[4, 2491.294939769071, 2447.4335765315523]","[5, 2613.945601535052, 2530.1041149729886]","[6, 2493.5384826119443, 2448.576561694418]","[7, 2479.561293194887, 2626.727176703445]","[8, 2600.052263574961, 2530.3230822379983]","[9, 2476.6084900574983, 2631.444872422574]","[10, 2495.9615168447554, 2459.309068723756]","[11, 2490.1741414421786, 2444.097929564481]","[12, 2623.163426090072, 2525.6846388844915]","[13, 2625.4772421215803, 2527.2156282869764]","[14, 2491.7479219009697, 2608.3459649149636]","[15, 2487.461330882791, 2616.813370858632]","[16, 2495.749917295507, 2459.1307680282694]","[17, 2619.977239675356, 2529.413251123762]","[18, 2482.4474949507207, 2622.4967202717316]","[19, 2473.5007561081034, 2635.935106528314]","[20, 2621.433241079176, 2530.138999570276]","[21, 2497.8407364183636, 2462.576327254175]","[22, 2628.5056693476804, 2526.5839257425396]","[23, 2502.215918592869, 2474.610765964992]","[24, 2618.7408962342997, 2528.4407516599786]"
25,"[0, 2641.6067176056176, 2525.6881821180373]","[1, 2489.279798177486, 2615.6120090018376]","[2, 2494.9031328165424, 2449.56583411325]","[3, 2479.304070867623, 2433.359669513608]","[4, 2491.24193392266, 2444.434044838063]","[5, 2616.118791358358, 2528.0359645935723]","[6, 2493.710120412554, 2445.58147564133]","[7, 2478.1535154961166, 2629.376358077161]","[8, 2602.629643004598, 2528.787792273306]","[9, 2474.984020821356, 2633.966994485605]","[10, 2496.773241976005, 2456.42097206483]","[11, 2489.11872244092, 2441.28971113783]","[12, 2624.892910259468, 2523.233336270001]","[13, 2627.2709940278064, 2524.8109548998177]","[14, 2489.1864089554856, 2609.9075831237838]","[15, 2485.3662356174173, 2618.9605960049566]","[16, 2496.569982675911, 2456.2450284745564]","[17, 2621.2101969637, 2526.678325836827]","[18, 2480.628516261562, 2624.8823683028513]","[19, 2471.8498951697266, 2638.4400333061144]","[20, 2622.665703598814, 2527.4038512858706]","[21, 2498.804615101449, 2459.735387641249]","[22, 2630.46115268059, 2524.3088246602333]","[23, 2502.3232125918457, 2471.612685245968]","[24, 2619.93198159057, 2525.6873327535864]"
26,"[0, 2644.336878358093, 2524.4447102584268]","[1, 2486.894083067898, 2617.430899712101]","[2, 2495.7437280459853, 2446.686007788584]","[3, 2478.282515932755, 2430.5389558601073]","[4, 2490.616278140542, 2441.5000109523858]","[5, 2616.8890800131826, 2525.1365413081157]","[6, 2493.873166638097, 2442.5859095966007]","[7, 2476.33251325691, 2631.760461859467]","[8, 2604.793388435534, 2526.7097629881164]","[9, 2473.227351102552, 2636.3988891171703]","[10, 2498.131381704891, 2453.746003564675]","[11, 2488.3487120546606, 2438.3902139391676]","[12, 2626.603781913327, 2520.769007115034]","[13, 2629.044247360176, 2522.391125852294]","[14, 2487.450027777248, 2612.354005083271]","[15, 2483.3629900526394, 2621.193756815825]","[16, 2497.9063560125496, 2453.5591196330056]","[17, 2622.436183469086, 2523.9402686627323]","[18, 2481.41039940959, 2627.7786864384902]","[19, 2470.1818925515527, 2640.933578426172]","[20, 2623.901939968793, 2524.6704066389934]","[21, 2500.341110553021, 2457.1587266764923]","[22, 2632.5318494766047, 2522.138061020641]","[23, 2502.9314760819652, 2468.6749964389996]","[24, 2621.1347945771954, 2522.9390167384227]"
27,"[0, 2647.288205296498, 2523.9065009100814]","[1, 2484.7572821407307, 2619.536625667124]","[2, 2496.4033437454946, 2443.759421529995]","[3, 2477.547106083712, 2427.6304902244274]","[4, 2490.2263745721, 2438.525456329032]","[5, 2617.6685609530077, 2522.2395757466275]","[6, 2493.724260467741, 2439.589607383467]","[7, 2474.7837942338515, 2634.329794338462]","[8, 2606.4042510824142, 2524.1789288305936]","[9, 2471.612262114605, 2638.9270282670223]","[10, 2499.457196530747, 2451.05486717877]","[11, 2487.805123126203, 2435.4398730983735]","[12, 2628.4486357479245, 2518.4033117988597]","[13, 2630.835073224869, 2519.9842725700296]","[14, 2485.7967151703015, 2614.8573143777276]","[15, 2481.529237689767, 2623.568067720416]","[16, 2499.229224573868, 2450.8665337440366]","[17, 2623.679007928025, 2521.209813139516]","[18, 2483.3665699811527, 2625.5041762285873]","[19, 2468.6426362926336, 2643.508591080389]","[20, 2625.2032550598865, 2521.967338191156]","[21, 2501.8652378811526, 2454.5747305682053]","[22, 2634.806581482117, 2520.1821483684253]","[23, 2503.9169355489717, 2465.841470430845]","[24, 2622.4085533553266, 2520.222854266269]"
28,"[0, 2650.112233521113, 2522.894144951648]","[1, 2483.1923929704076, 2622.0961416144482]","[2, 2497.0527099833107, 2440.830544016478]","[3, 2477.017399368074, 2424.677625378992]","[4, 2489.989155064643, 2435.534849884633]","[5, 2618.442198397487, 2519.3410442038457]","[6, 2493.6502605397377, 2436.590520187226]","[7, 2473.2160910669872, 2636.887587680506]","[8, 2606.3288234965985, 2521.1798772006114]","[9, 2470.0706189490807, 2641.5006126060703]","[10, 2500.7646782091165, 2448.3547761320224]","[11, 2487.415937948949, 2432.4652243967944]","[12, 2630.289363119046, 2516.034404298512]","[13, 2632.623167228163, 2517.5753890453684]","[14, 2483.6980711358656, 2617.0010711775367]","[15, 2479.6074995699278, 2625.8717436088077]","[16, 2500.5321313531776, 2448.1642321464296]","[17, 2624.92272759517, 2518.4797652663906]","[18, 2483.9379157398384, 2628.4492677422813]","[19, 2466.9618921909287, 2645.993565781384]","[20, 2626.5066476971047, 2519.265270902348]","[21, 2503.373629891174, 2451.981517591201]","[22, 2637.043836746532, 2518.183476589006]","[23, 2506.216228561978, 2463.914490503513]","[24, 2623.6891111871437, 2517.509890639648]"
29,"[0, 2652.7987242084205, 2521.5589416761086]","[1, 2481.472459103683, 2624.5541545302185]","[2, 2497.692241206347, 2437.899503277293]","[3, 2476.6777297439276, 2421.6969166467557]","[4, 2489.8641121512724, 2432.5374569724813]","[5, 2619.21120574937, 2516.441280818197]","[6, 2493.6356122567026, 2433.5905559494718]","[7, 2471.620714105985, 2639.428212082558]","[8, 2606.2065355215123, 2518.1823706282835]","[9, 2468.451221733549, 2644.0259942917423]","[10, 2502.067039020782, 2445.652211365687]","[11, 2487.1713607409233, 2429.475210686238]","[12, 2632.143942830848, 2513.67632582387]","[13, 2634.4270504274887, 2515.1783063594376]","[14, 2481.3167581780403, 2618.8257214445453]","[15, 2477.201301319682, 2627.6634494944133]","[16, 2501.830296961901, 2445.459649729063]","[17, 2626.1878290019067, 2515.7595596802867]","[18, 2485.5983938058444, 2630.947829847236]","[19, 2465.345882461279, 2648.521116483878]","[20, 2627.834963936571, 2516.5753683078347]","[21, 2504.8787598855324, 2449.386409944092]","[22, 2639.2696810791226, 2516.172104667388]","[23, 2508.5429150720215, 2462.0206769213514]","[24, 2624.9816432353437, 2514.802611395762]"
30,"[0, 2655.379527328033, 2520.029413886953]","[1, 2479.6602893910267, 2626.9449788509355]","[2, 2498.1785881823303, 2434.93918798683]","[3, 2476.4704503809994, 2418.704086002415]","[4, 2489.8315233083968, 2429.53763398315]","[5, 2619.958668839186, 2513.535889462568]","[6, 2493.0718682253287, 2430.6439998805854]","[7, 2470.0536940386837, 2641.9864239793083]","[8, 2606.015989898905, 2515.18842801599]","[9, 2466.860836171291, 2646.5697461985446]","[10, 2503.351485599331, 2442.941086693738]","[11, 2487.0204251391656, 2426.479010018038]","[12, 2634.001317223417, 2511.320447990486]","[13, 2636.235374626888, 2512.7845721240083]","[14, 2478.7045295896364, 2620.3009372938113]","[15, 2474.297929765951, 2628.418720055857]","[16, 2503.110040243406, 2442.7463017724895]","[17, 2627.5185223092108, 2513.0708322262863]","[18, 2487.827417883552, 2632.955677366596]","[19, 2463.7364012025296, 2651.052829358146]","[20, 2629.1760939397873, 2513.891831403957]","[21, 2506.3570295216723, 2446.775908290603]","[22, 2641.8110400313453, 2514.5778980697487]","[23, 2510.898703055087, 2460.1631885690745]","[24, 2626.2879868782957, 2512.101969567137]"
31,"[0, 2657.8829235367953, 2518.376232885987]","[1, 2477.7667790979317, 2629.2719121911805]","[2, 2498.654307091477, 2431.977146204633]","[3, 2476.351142915606, 2415.7064593197374]","[4, 2489.854507492379, 2426.537722029894]","[5, 2620.7025029680103, 2510.629566908412]","[6, 2492.7187513387976, 2427.664854287559]","[7, 2468.3645139568325, 2644.465671980432]","[8, 2605.7602855236173, 2512.199345335224]","[9, 2465.2024795865777, 2649.0697168859606]","[10, 2504.5928568467098, 2440.2099701773327]","[11, 2486.9442428850934, 2423.4799774633357]","[12, 2635.8666502423516, 2508.9708665961793]","[13, 2638.3747629411264, 2510.681474969595]","[14, 2475.878009331253, 2621.306314451374]","[15, 2471.3889605009604, 2627.6853048832977]","[16, 2504.3460061301994, 2440.012734812146]","[17, 2628.871409492818, 2510.3932033744045]","[18, 2490.4398069158556, 2634.4306090748114]","[19, 2462.3418719640104, 2653.7090086071644]","[20, 2630.5388418927687, 2511.219207596414]","[21, 2507.823123036015, 2444.158548971136]","[22, 2644.2803530185142, 2512.8742275113955]","[23, 2513.2867434499126, 2458.3473518273267]","[24, 2627.609700685903, 2509.4088166545125]"
32,"[0, 2660.323812878747, 2516.6320828866046]","[1, 2476.0623804042784, 2631.7407226523283]","[2, 2498.806453996869, 2428.9810068021384]","[3, 2476.3121893396255, 2412.7067122272447]","[4, 2489.930785116677, 2423.53869189933]","[5, 2621.4382576377493, 2507.7211884829044]","[6, 2492.514137395954, 2424.6718402323977]","[7, 2466.806711373379, 2647.02950721519]","[8, 2605.4243334730645, 2509.218215311268]","[9, 2463.712439894458, 2651.673518283131]","[10, 2505.8142231064708, 2437.4698489282787]","[11, 2486.928813136594, 2420.480017143121]","[12, 2637.7384519784496, 2506.626435266253]","[13, 2640.5020552060873, 2508.5661434070644]","[14, 2472.972849073189, 2622.0546752433497]","[15, 2468.8256309339704, 2626.1266703748274]","[16, 2505.5621553631945, 2437.2702941030175]","[17, 2630.2395215100464, 2507.7233214466187]","[18, 2493.1358395161465, 2635.7464389339375]","[19, 2460.79414515954, 2656.278938905582]","[20, 2631.9160617571792, 2508.554012398108]","[21, 2509.2720345610924, 2441.5316391149554]","[22, 2646.6908363567195, 2511.08829076105]","[23, 2515.707475831584, 2456.5753318679785]","[24, 2629.014238956081, 2506.7579163833584]"
33,"[0, 2662.7098600048876, 2514.813627742303]","[1, 2474.427639490301, 2634.256199176601]","[2, 2498.992578627927, 2425.986786098564]","[3, 2476.3425031276333, 2409.706865385445]","[4, 2490.052031964317, 2420.5411430336835]","[5, 2622.1670555732453, 2504.811059006538]","[6, 2492.419727212042, 2421.673326147526]","[7, 2465.06328477999, 2649.470913308707]","[8, 2604.9967053183836, 2506.2488493585224]","[9, 2462.0609400100457, 2654.178023849463]","[10, 2507.0176700125526, 2434.721810437966]","[11, 2486.9656024510177, 2417.4802427272116]","[12, 2639.6138711120475, 2504.284896653858]","[13, 2642.618675605129, 2506.440133509072]","[14, 2469.975041124085, 2622.16933779298]","[15, 2466.459884027493, 2624.2818826974803]","[16, 2506.7604562494666, 2434.520007756842]","[17, 2631.6235866121497, 2505.0616746268583]","[18, 2495.868798327025, 2636.983748975132]","[19, 2459.142719220001, 2658.7834932304504]","[20, 2633.3085161430126, 2505.896744857311]","[21, 2510.705334068646, 2438.8961785249166]","[22, 2649.0535081959156, 2509.2395663953666]","[23, 2518.1664414646393, 2454.856760363661]","[24, 2630.435313738695, 2504.115844003158]"
34,"[0, 2665.0491703720163, 2512.9354299342317]","[1, 2473.034290018212, 2636.9129974844577]","[2, 2499.2083956658935, 2422.9945590005445]","[3, 2476.433054955366, 2406.7082323024397]","[4, 2490.211610150998, 2417.545390239754]","[5, 2622.888184205549, 2501.899019601641]","[6, 2492.410599896342, 2418.673340032207]","[7, 2463.219449036448, 2651.8374022165276]","[8, 2604.462334068322, 2503.2968250755757]","[9, 2460.2978376713636, 2656.605258931472]","[10, 2508.2027452375623, 2431.965799423643]","[11, 2487.0472385299154, 2414.481353674475]","[12, 2641.6284648518313, 2502.0619679407355]","[13, 2644.7266630308845, 2504.305563525948]","[14, 2467.01361476497, 2621.6898026852564]","[15, 2463.976230596071, 2622.5991867556695]","[16, 2507.881922693692, 2431.737506541303]","[17, 2633.0244937210887, 2502.408853624204]","[18, 2498.744166623605, 2637.83946923259]","[19, 2457.6815775304713, 2661.403620128736]","[20, 2634.717050273012, 2503.2479655904363]","[21, 2512.122905647304, 2436.2522248907953]","[22, 2651.3774860968965, 2507.342429943829]","[23, 2520.668450041498, 2453.201480000301]","[24, 2631.8742161583286, 2501.483438292259]"
35,"[0, 2667.3514677991793, 2511.012040593282]","[1, 2472.6373048573937, 2639.8866152780033]","[2, 2499.4483664932222, 2420.0041720687195]","[3, 2476.5747969834742, 2403.7115826403224]","[4, 2490.4019165132386, 2414.5514324096416]","[5, 2623.6029093193524, 2498.9854019170953]","[6, 2492.4666907547094, 2415.6738644421066]","[7, 2461.620537500872, 2654.375803662596]","[8, 2603.8046949372533, 2500.369794024615]","[9, 2458.765124152484, 2659.184171351281]","[10, 2509.30522797934, 2429.175722040472]","[11, 2487.16484305498, 2411.4836596981518]","[12, 2643.8845198391923, 2500.0845413570155]","[13, 2646.8294991309986, 2502.1659186170773]","[14, 2464.1586984785763, 2620.768144940926]","[15, 2461.5536630190218, 2620.829676559421]","[16, 2508.980064186082, 2428.9457176412084]","[17, 2634.4447156147457, 2499.766322683462]","[18, 2501.631107898328, 2638.655294015433]","[19, 2456.111500964748, 2663.959957269601]","[20, 2636.144071951821, 2500.6091004691752]","[21, 2513.524750915041, 2433.5998995251352]","[22, 2653.672030997157, 2505.4097986544493]","[23, 2523.2188332733517, 2451.6217504757683]","[24, 2633.3333706522494, 2498.8622042006773]"
36,"[0, 2669.6264190110046, 2509.0563829075368]","[1, 2474.0823014144, 2642.5156806918417]","[2, 2499.7073259370472, 2417.0153696318807]","[3, 2476.760311086338, 2400.7173240480097]","[4, 2490.616139356237, 2411.559090755763]","[5, 2624.3138329881663, 2496.0708543472106]","[6, 2492.572555657512, 2412.675732920249]","[7, 2459.9808490544115, 2656.888057988603]","[8, 2603.0043537860174, 2497.47852197902]","[9, 2457.179507701759, 2661.730898755459]","[10, 2510.3840782895018, 2426.3764217692856]","[11, 2487.312858482609, 2408.4873133508177]","[12, 2646.1185547308237, 2498.0822706203335]","[13, 2648.9280164783413, 2500.022037803482]","[14, 2461.4480517854654, 2619.482689961113]","[15, 2459.1976057649026, 2618.9725297651926]","[16, 2510.05482176141, 2426.1448434644067]","[17, 2635.884351191339, 2497.1343178569837]","[18, 2504.5242687004475, 2639.44878035626]","[19, 2454.5165087037326, 2666.5008232021723]","[20, 2637.5895406373133, 2497.980294603528]","[21, 2514.90739647992, 2430.9375150221153]","[22, 2655.9425749811285, 2503.4490258433234]","[23, 2525.8214077746743, 2450.1295688631403]","[24, 2634.8127237331314, 2496.252316375102]"
37,"[0, 2671.8753713468473, 2507.0708821165254]","[1, 2476.895368558678, 2643.5581073040225]","[2, 2499.981087870997, 2414.027886677365]","[3, 2476.9843258747064, 2397.7256995103057]","[4, 2490.8488272029517, 2408.568128307655]","[5, 2625.0195248734467, 2493.1550356006064]","[6, 2492.716641897999, 2409.679195058766]","[7, 2458.390465013762, 2659.4318108467337]","[8, 2602.0348998720588, 2494.639480044016]","[9, 2455.617766862508, 2664.2923369356645]","[10, 2511.43833035761, 2423.5677650482016]","[11, 2487.484709220885, 2405.4922395080293]","[12, 2648.334788123381, 2496.0603137588464]","[13, 2651.376147426775, 2498.288066967706]","[14, 2458.888476877345, 2617.9178972305185]","[15, 2456.9151368285097, 2617.0256513523477]","[16, 2511.105232249027, 2423.3347477707507]","[17, 2637.348573453644, 2494.515911248649]","[18, 2507.428782190105, 2640.199647447295]","[19, 2452.9497434600785, 2669.0591911724373]","[20, 2639.0585893238963, 2495.3645927939847]","[21, 2516.2459286841195, 2428.2526814074718]","[22, 2658.1980624348603, 2501.470951945296]","[23, 2528.48377288596, 2448.746885958709]","[24, 2636.317333482402, 2493.656907062026]"
38,"[0, 2674.1113970054676, 2505.070834803587]","[1, 2479.828932301549, 2644.185963789627]","[2, 2500.2639965002613, 2411.0412560159866]","[3, 2477.2408391651516, 2394.736686139338]","[4, 2491.093064280954, 2405.5780867946105]","[5, 2625.7272891878715, 2490.239719206932]","[6, 2492.887454606709, 2406.6840618365964]","[7, 2456.829720197862, 2661.9938560492315]","[8, 2600.870203593701, 2491.8747951471105]","[9, 2454.068799665481, 2666.861519806255]","[10, 2512.4665456626353, 2420.749472429166]","[11, 2487.6733882410617, 2402.4981786824374]","[12, 2650.5447311041453, 2494.031483548659]","[13, 2653.7764014444415, 2496.4884057077256]","[14, 2456.4939187290297, 2616.1106641867923]","[15, 2454.736597988071, 2614.9631362564755]","[16, 2512.129870603259, 2420.5151527212734]","[17, 2638.836913551782, 2491.911137985527]","[18, 2510.343874160484, 2640.9083355339944]","[19, 2451.394154082325, 2671.6243698577964]","[20, 2640.5505127277092, 2492.7618702661007]","[21, 2517.558463906687, 2425.5550433128565]","[22, 2660.4425106814115, 2499.480361061022]","[23, 2531.2091170867693, 2447.492892742174]","[24, 2637.8469060588695, 2491.076130486397]"
39,"[0, 2676.3322401759037, 2503.05394224018]","[1, 2482.779042462382, 2644.730803251255]","[2, 2500.550560010962, 2408.054973819955]","[3, 2477.5247514165126, 2391.750150716222]","[4, 2491.342145216711, 2402.588444895078]","[5, 2626.43519387156, 2487.324436894906]","[6, 2493.074861821618, 2403.689921135861]","[7, 2455.2783443695653, 2664.5615852092824]","[8, 2599.4729150846993, 2489.220066380812]","[9, 2452.5222478061787, 2669.4321573432267]","[10, 2513.4667751400407, 2417.9211264474075]","[11, 2487.872089985519, 2399.5047663124574]","[12, 2652.7472035561254, 2491.9945458720795]","[13, 2656.14164112778, 2494.642967754187]","[14, 2454.236490240396, 2614.1348057357122]","[15, 2452.643841949807, 2612.813631158945]","[16, 2513.1268089765344, 2417.6856450114606]","[17, 2640.3513605078483, 2489.321456457373]","[18, 2513.268299179353, 2641.577468038819]","[19, 2449.842540662726, 2674.1919554544456]","[20, 2642.067222579972, 2490.17351340816]","[21, 2518.8423370851388, 2422.843647056008]","[22, 2662.6797416663867, 2497.4816621042337]","[23, 2534.0032422662352, 2446.4007093869286]","[24, 2639.403259299002, 2488.511415182132]"
